Merchant_ID,Merchant_Country,Merchant_Language,Merchant_Creation_Timestamp,Merchant_Subscription_Timestamp,Merchant_Days_To_Subscribe,Merchant_Hours_To_Subscribe,Merchant_End_Trial,Merchant_Creation_Year,Merchant_Creation_Month,Merchant_Creation_Day_Of_Week,Merchant_Creation_Time,Merchant_Creation_Time_Period,Merchant_Billing_Country,Merchant_Billing_City,Merchant_Billing_Zip,Merchant_Plan_Offer,Merchant_Plan_Periodicity,Shop_Status,Shop_Name,Shop_ID,Shop_Image_Version,Shop_Existence_Days,Shop_Last_Bo_Connection_Date,Shop_Theme,Shop_Last_Theme_Change_Date,Shop_Products_Count,Shop_Shipping_Methods_Count,Shop_Last_Shipping_Method_Config_Date,Shop_Payment_Methods_Count,Shop_Last_Payment_Method_Config_Date,Shop_Bo_Connections,Shop_Bo_Connections_Last_7_Days,Shop_Bo_Connections_Last_30_Days,Shop_Orders_Count,Shop_Orders_Count_Last_7_Days,Shop_Orders_Count_Last_30_Days,Shop_Last_Order_Date,Shop_Gross_Sales,Shop_Gross_Sales_Last_7_Days,Shop_Gross_Sales_Last_30_Days,Shop_Last_Logo_Change_Date,Shop_Last_Favicon_Change_Date
851,es,es,2017-11-10 15:54:01.000000 UTC,,,,2017-12-10,2017,November,Friday,16:54,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,DOFER'S,dofers,1.7.2.1__1.0.1__20171030-02,32,20171204,classic,,0,1,20171112,4,20171112,21,0,20,0,0,0,,0,0,0,,
857,es,es,2017-11-10 15:53:08.000000 UTC,,,,2017-12-10,2017,November,Friday,16:53,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,UniShop,unishop,1.7.2.1__1.0.1__20171030-02,32,20171207,classic,,2,1,20171112,4,20171112,21,8,19,0,0,0,,0,0,0,20171201,
1356,fr,fr,2017-11-09 15:22:49.000000 UTC,,,,2017-12-09,2017,November,Thursday,16:22,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Chezlafred,chezlafred,1.7.2.1__1.0.1__20171030-02,33,20171208,classic,20171205,3,1,20171111,4,20171111,57,2,57,0,0,0,,0,0,0,20171201,
2342,fr,fr,2017-11-09 20:51:33.000000 UTC,2017-12-06 19:07:47.000000 UTC,26,646,2017-12-09,2017,November,Thursday,21:51,Evening,fr,GRIGNY,69520,Start,Yearly,created,grossiste lyonnais en plomberie,grossiste-lyonnais-en-plomberie,1.7.2.1__1.0.1__20171030-02,33,20171210,minimal,20171206,381,1,20171110,4,20171110,80,8,44,0,0,0,,0,0,0,20171128,
798,fr,fr,2017-11-09 19:32:05.000000 UTC,,,,2017-12-09,2017,November,Thursday,20:32,Evening,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Homeonligne,homeonligne,1.7.2.1__1.0.1__20171030-02,33,20171117,lifestyle,,64,0,,4,20171111,34,0,15,0,0,0,,0,0,0,20171113,
784,fr,fr,2017-11-09 14:43:25.000000 UTC,,,,2017-12-09,2017,November,Thursday,15:43,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Avalondesign.ie,avalondesign,1.7.2.1__1.0.1__20171030-02,33,20171122,lifestyle,20171110,3,2,20171111,4,20171111,22,0,2,0,0,0,,0,0,0,20171110,
702,fr,fr,2017-11-08 11:27:39.000000 UTC,,,,2017-12-08,2017,November,Wednesday,12:27,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,vegedome,vegedome,1.7.2.1__1.0.1__20171030-02,34,20171108,classic,,12,1,20171110,4,20171110,19,0,0,0,0,0,,0,0,0,20171108,
693,es,es,2017-11-08 10:38:30.000000 UTC,,,,2017-12-08,2017,November,Wednesday,11:38,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,paelitas,paelitas,1.7.2.1__1.0.1__20171030-02,34,20171201,classic,20171111,0,1,20171110,4,20171110,22,0,5,0,0,0,,0,0,0,20171109,
2456,fr,fr,2017-11-08 12:50:14.000000 UTC,2017-12-09 09:07:56.000000 UTC,30,740,2017-12-08,2017,November,Wednesday,13:50,Day,fr,Amanlis,35150,Start,Monthly,created,Pumpkin Jelly,pumpkinjelly,1.7.2.1__1.0.1__20171030-02,34,20171211,lifestyle,,35,1,20171110,4,20171110,50,14,43,0,0,0,,0,0,0,20171108,20171108
737,es,es,2017-11-08 11:39:51.000000 UTC,,,,2017-12-08,2017,November,Wednesday,12:39,Day,es,Puerto del Rosario,35600,Trial,Unknown,disabled,lehaci,lehaci,1.7.2.1__1.0.1__20171030-02,34,20171128,classic,20171127,1,1,20171109,4,20171109,15,0,7,0,0,0,,0,0,0,20171108,
714,es,es,2017-11-08 13:03:58.000000 UTC,,,,2017-12-08,2017,November,Wednesday,14:03,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Mingaobez,mingaobez,1.7.2.1__1.0.1__20171030-02,34,20171124,minimal,,2,1,20171109,4,20171109,27,0,18,0,0,0,,0,0,0,20171124,20171124
645,es,es,2017-11-06 23:11:17.000000 UTC,,,,2017-12-06,2017,November,Tuesday,00:11,Night,Unknown,Unknown,Unknown,Trial,Unknown,disabled,G.Rítmica,gritmica,1.7.2.1__1.0.1__20171030-02,35,20171117,lifestyle,20171109,6,1,20171108,4,20171108,25,0,18,0,0,0,,0,0,0,20171109,
634,es,es,2017-11-06 16:10:27.000000 UTC,,,,2017-12-06,2017,November,Monday,17:10,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Abanico directo,abanico-directo,1.7.2.1__1.0.1__20171030-02,36,20171113,classic,20171111,11,2,20171110,4,20171107,49,0,2,0,0,0,,0,0,0,20171107,
624,es,es,2017-11-06 10:03:10.000000 UTC,,,,2017-12-06,2017,November,Monday,11:03,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Artistecta,artistecta,1.7.2.1__1.0.1__20171030-02,36,20171113,classic,20171107,5,1,20171107,4,20171107,15,0,1,0,0,0,,0,0,0,20171106,20171107
604,es,es,2017-11-04 09:28:10.000000 UTC,,,,2017-12-04,2017,November,Saturday,10:28,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,gangaportatil,gangaportatil,1.7.2.1__1.0.1__20171030-02,38,20171115,classic,,10,0,,4,20171105,21,0,10,1,0,0,20171113,486.3,0,0,20171104,
612,es,es,2017-11-04 19:55:26.000000 UTC,,,,2017-12-04,2017,November,Saturday,20:55,Evening,Unknown,Unknown,Unknown,Trial,Unknown,disabled,prueba,prueba563,1.7.2.1__1.0.1__20171030-02,38,20171110,classic,,0,1,20171106,4,20171106,18,0,0,0,0,0,,0,0,0,20171110,
581,es,es,2017-11-03 11:08:47.000000 UTC,,,,2017-12-03,2017,November,Friday,12:08,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,MODA TiTi,moda-titi,1.7.2.1__1.0.1__20171030-02,39,20171123,lifestyle,,32,2,20171112,4,20171105,27,0,12,0,0,0,,0,0,0,20171106,
769,es,es,2017-11-03 20:30:39.000000 UTC,2017-11-09 12:07:42.000000 UTC,5,135,2017-12-03,2017,November,Friday,21:30,Evening,es,L'Alcudia,46250,Start,Yearly,created,Permanenthollyday,permanenthollyday,1.7.2.1__1.0.1__20171030-02,39,20171119,minimal,,1,1,20171105,4,20171105,19,0,8,0,0,0,,0,0,0,,
571,es,es,2017-11-03 03:13:23.000000 UTC,,,,2017-12-03,2017,November,Friday,04:13,Night,Unknown,Unknown,Unknown,Trial,Unknown,disabled,computertechnology,computertechnology,1.7.2.1__1.0.1__20171030-02,39,20171113,lifestyle,20171108,100,2,20171112,4,20171104,73,0,4,4,0,0,20171111,1724.99,0,0,20171108,
565,es,es,2017-11-02 20:58:37.000000 UTC,,,,2017-12-02,2017,November,Thursday,21:58,Evening,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Neleb,neleb,1.7.2.1__1.0.1__20171030-02,40,20171102,lifestyle,,3,1,20171104,4,20171104,15,0,0,0,0,0,,0,0,0,20171102,
464,es,es,2017-11-02 11:23:03.000000 UTC,,,,2017-12-02,2017,November,Thursday,12:23,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Mr Windsor,mr-windsor,1.7.2.1__1.0.1__20171030-02,40,20171128,classic,,0,1,20171109,4,20171103,19,0,2,0,0,0,,0,0,0,20171102,20171107
2539,es,es,2017-11-02 20:53:14.000000 UTC,2017-12-11 09:07:44.000000 UTC,38,924,2017-12-02,2017,November,Thursday,21:53,Evening,es,Telde,35212,Start,Monthly,created,biomaneras,biomaneras,1.7.2.1__1.0.1__20171030-02,40,20171211,minimal,20171105,40,1,20171104,4,20171104,34,14,31,0,0,0,,0,0,0,20171211,
557,es,es,2017-11-02 16:28:52.000000 UTC,2017-11-02 17:07:42.000000 UTC,0,0,2017-12-02,2017,November,Thursday,17:28,Day,es,MADRID,28947,Start,Monthly,created,anisa,anisa,1.7.2.1__1.0.1__20171030-02,40,20171205,minimal,20171102,1,1,20171103,4,20171103,23,0,13,0,0,0,,0,0,0,20171103,
402,es,es,2017-10-31 10:32:21.000000 UTC,,,,2017-11-30,2017,October,Tuesday,11:32,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Pc Titan,pctitan,1.7.2.1__1.0.1__20171030-02,42,20171117,classic,20171106,95,2,20171103,4,20171101,23,0,2,1,0,0,20171102,40,0,0,20171106,20171102
412,es,es,2017-10-31 15:27:08.000000 UTC,,,,2017-11-30,2017,October,Tuesday,16:27,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Anyramshop,anyramshop,1.7.2.1__1.0.1__20171030-02,42,20171128,lifestyle,,2,1,20171102,4,20171102,21,0,7,3,0,2,20171116,130,0,65,20171103,20171103
384,es,es,2017-10-30 10:06:16.000000 UTC,,,,2017-11-29,2017,October,Monday,11:06,Morning,Unknown,Unknown,Unknown,Trial,Unknown,disabled,Mi tetera Manuela,miteteramanuela,1.7.2.1__1.0.1__20171030-02,43,20171104,minimal,20171103,0,1,20171031,4,20171031,18,0,0,0,0,0,,0,0,0,,
550,es,es,2017-10-30 15:57:56.000000 UTC,,,,2017-11-29,2017,October,Monday,16:57,Day,Unknown,Unknown,Unknown,Trial,Unknown,disabled,lahuertadepaco,lahuertadepaco,1.7.2.1__1.0.1__20171030-02,43,20171115,minimal,20171102,0,1,20171031,4,20171031,26,0,1,0,0,0,,0,0,0,,
2624,es,es,2017-12-13 07:33:07.000000 UTC,,,,2018-01-12,2017,December,Wednesday,08:33,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,eva-on,,,,,,,,,,,,,,,,,,,,,,,
2630,fr,fr,2017-12-13 13:05:21.000000 UTC,,,,2018-01-12,2017,December,Wednesday,14:05,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,DjibEco,,,,,,,,,,,,,,,,,,,,,,,
2615,es,es,2017-12-12 22:55:08.000000 UTC,,,,2018-01-11,2017,December,Tuesday,23:55,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,sofasline,,,,,,,,,,,,,,,,,,,,,,,
2643,es,es,2017-12-13 14:31:21.000000 UTC,,,,2018-01-12,2017,December,Wednesday,15:31,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Thousandfairy ,,,,,,,,,,,,,,,,,,,,,,,
2642,it,it,2017-12-13 13:46:26.000000 UTC,,,,2018-01-12,2017,December,Wednesday,14:46,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,belnegozzio,,,,,,,,,,,,,,,,,,,,,,,
2625,es,es,2017-12-13 12:04:07.000000 UTC,,,,2018-01-12,2017,December,Wednesday,13:04,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,enorigen,,,,,,,,,,,,,,,,,,,,,,,
2638,it,it,2017-12-13 09:44:02.000000 UTC,,,,2018-01-12,2017,December,Wednesday,10:44,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Emporio Cavalli,,,,,,,,,,,,,,,,,,,,,,,
2637,fr,fr,2017-12-13 13:21:34.000000 UTC,,,,2018-01-12,2017,December,Wednesday,14:21,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,OtakuStore,,,,,,,,,,,,,,,,,,,,,,,
2626,fr,fr,2017-12-13 11:30:56.000000 UTC,,,,2018-01-12,2017,December,Wednesday,12:30,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,La maison de caro,,,,,,,,,,,,,,,,,,,,,,,
2618,es,es,2017-12-12 23:36:38.000000 UTC,,,,2018-01-11,2017,December,Wednesday,00:36,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,Orteshop,,,,,,,,,,,,,,,,,,,,,,,
2633,es,es,2017-12-13 10:59:58.000000 UTC,,,,2018-01-12,2017,December,Wednesday,11:59,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,miguel,,,,,,,,,,,,,,,,,,,,,,,
2632,fr,fr,2017-12-13 04:02:06.000000 UTC,,,,2018-01-12,2017,December,Wednesday,05:02,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,Instandbeauty,,,,,,,,,,,,,,,,,,,,,,,
2622,fr,fr,2017-12-13 12:46:37.000000 UTC,,,,2018-01-12,2017,December,Wednesday,13:46,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Pause Cafette,,,,,,,,,,,,,,,,,,,,,,,
2631,fr,fr,2017-12-13 10:54:44.000000 UTC,,,,2018-01-12,2017,December,Wednesday,11:54,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,maisondejeremy,,,,,,,,,,,,,,,,,,,,,,,
2636,fr,fr,2017-12-13 06:16:57.000000 UTC,,,,2018-01-12,2017,December,Wednesday,07:16,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Affilliation Corporation,,,,,,,,,,,,,,,,,,,,,,,
2634,fr,fr,2017-12-13 10:29:17.000000 UTC,,,,2018-01-12,2017,December,Wednesday,11:29,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,L'Escale Charentaise,,,,,,,,,,,,,,,,,,,,,,,
2645,fr,fr,2017-12-13 14:43:06.000000 UTC,,,,2018-01-12,2017,December,Wednesday,15:43,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Pernod Ricard DSM,,,,,,,,,,,,,,,,,,,,,,,
2628,fr,fr,2017-12-13 11:12:56.000000 UTC,,,,2018-01-12,2017,December,Wednesday,12:12,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Easy 4 Network,,,,,,,,,,,,,,,,,,,,,,,
2623,fr,fr,2017-12-13 13:19:43.000000 UTC,,,,2018-01-12,2017,December,Wednesday,14:19,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,la boutique pas cher,,,,,,,,,,,,,,,,,,,,,,,
2620,it,it,2017-12-12 23:50:41.000000 UTC,,,,2018-01-11,2017,December,Wednesday,00:50,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,INFORMAC,,,,,,,,,,,,,,,,,,,,,,,
2644,it,it,2017-12-13 14:25:02.000000 UTC,,,,2018-01-12,2017,December,Wednesday,15:25,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Brego sport,,,,,,,,,,,,,,,,,,,,,,,
2639,fr,fr,2017-12-13 10:24:26.000000 UTC,,,,2018-01-12,2017,December,Wednesday,11:24,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Test presta ready,,,,,,,,,,,,,,,,,,,,,,,
2627,fr,fr,2017-12-13 07:43:28.000000 UTC,2017-12-13 13:38:36.000000 UTC,0,5,2018-01-12,2017,December,Wednesday,08:43,Morning,fr,SAINT SEINE EN BACHE,21130,Start,Monthly,created,Aroma'Senteurs,,,,,,,,,,,,,,,,,,,,,,,
2629,fr,fr,2017-12-13 12:23:58.000000 UTC,,,,2018-01-12,2017,December,Wednesday,13:23,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,DERMOESTHETICA,,,,,,,,,,,,,,,,,,,,,,,
2635,it,it,2017-12-13 11:01:31.000000 UTC,,,,2018-01-12,2017,December,Wednesday,12:01,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Easy Market ,,,,,,,,,,,,,,,,,,,,,,,
2621,es,es,2017-12-13 01:02:14.000000 UTC,,,,2018-01-12,2017,December,Wednesday,02:02,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,Buyen2,,,,,,,,,,,,,,,,,,,,,,,
2619,fr,fr,2017-12-12 23:16:10.000000 UTC,,,,2018-01-11,2017,December,Wednesday,00:16,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,ePhoneCenter,,,,,,,,,,,,,,,,,,,,,,,
2616,fr,fr,2017-12-12 22:36:29.000000 UTC,,,,2018-01-11,2017,December,Tuesday,23:36,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Créationcatalane,,,,,,,,,,,,,,,,,,,,,,,
2646,fr,fr,2017-12-13 14:25:14.000000 UTC,,,,2018-01-12,2017,December,Wednesday,15:25,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Officediffusion,,,,,,,,,,,,,,,,,,,,,,,
2617,it,it,2017-12-12 23:27:47.000000 UTC,,,,2018-01-11,2017,December,Wednesday,00:27,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,prova1234,,,,,,,,,,,,,,,,,,,,,,,
2641,fr,fr,2017-12-13 13:40:53.000000 UTC,,,,2018-01-12,2017,December,Wednesday,14:40,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,STOCKFER,,,,,,,,,,,,,,,,,,,,,,,
2580,fr,fr,2017-12-12 12:09:49.000000 UTC,,,,2018-01-11,2017,December,Tuesday,13:09,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Le Dressing de Jules et Julie,le-dressing-de-jules-et-julie,1.7.2.4__1.1.0__20171205,0,,classic,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2612,es,es,2017-12-12 21:51:16.000000 UTC,,,,2018-01-11,2017,December,Tuesday,22:51,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,TiendaJuanPerez,tiendajuanperez,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2590,fr,fr,2017-12-12 14:23:22.000000 UTC,,,,2018-01-11,2017,December,Tuesday,15:23,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,la petite boutique mimizan,la-petite-boutique-mimizan,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2595,es,es,2017-12-12 15:53:22.000000 UTC,,,,2018-01-11,2017,December,Tuesday,16:53,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Bicicletas Panorama,bicicletas-panorama,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2581,es,es,2017-12-12 12:38:56.000000 UTC,,,,2018-01-11,2017,December,Tuesday,13:38,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,La Setería,laseteria,1.7.2.4__1.1.0__20171205,0,,classic,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2611,fr,fr,2017-12-12 21:01:45.000000 UTC,,,,2018-01-11,2017,December,Tuesday,22:01,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,cunishop,cunishop,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2606,fr,fr,2017-12-12 19:48:10.000000 UTC,,,,2018-01-11,2017,December,Tuesday,20:48,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,So'Cuir,socuir,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2610,es,es,2017-12-12 20:49:04.000000 UTC,,,,2018-01-11,2017,December,Tuesday,21:49,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,todofresh,todofresh,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2609,fr,fr,2017-12-12 20:28:22.000000 UTC,,,,2018-01-11,2017,December,Tuesday,21:28,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,coquain,coquain,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2613,it,it,2017-12-12 21:37:16.000000 UTC,,,,2018-01-11,2017,December,Tuesday,22:37,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,VPW,vpw,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2602,it,it,2017-12-12 18:27:41.000000 UTC,,,,2018-01-11,2017,December,Tuesday,19:27,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Nicolo D.S.,nicolo-ds,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2583,fr,fr,2017-12-12 12:57:30.000000 UTC,,,,2018-01-11,2017,December,Tuesday,13:57,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,test,testtestestest,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2578,fr,fr,2017-12-12 11:46:27.000000 UTC,,,,2018-01-11,2017,December,Tuesday,12:46,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,ocristalline,ocristalline,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2607,it,it,2017-12-12 19:34:30.000000 UTC,,,,2018-01-11,2017,December,Tuesday,20:34,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,PRINT & GAME,printgame,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2596,fr,fr,2017-12-12 15:54:20.000000 UTC,,,,2018-01-11,2017,December,Tuesday,16:54,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,argile,argile,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2584,fr,fr,2017-12-12 13:50:02.000000 UTC,,,,2018-01-11,2017,December,Tuesday,14:50,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,Grand Prix de formule1,grand-prix-de-formule1,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2585,fr,fr,2017-12-12 13:14:59.000000 UTC,,,,2018-01-11,2017,December,Tuesday,14:14,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,At-skf,at-skf,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2588,it,it,2017-12-12 14:15:37.000000 UTC,,,,2018-01-11,2017,December,Tuesday,15:15,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,IL CHIOSCO DEL REGALO,il-chiosco-del-regalo,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2599,es,es,2017-12-12 17:22:22.000000 UTC,,,,2018-01-11,2017,December,Tuesday,18:22,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,wendolin,wendolin,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2603,es,es,2017-12-12 18:18:28.000000 UTC,,,,2018-01-11,2017,December,Tuesday,19:18,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,prends,prends,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2591,fr,fr,2017-12-12 14:41:35.000000 UTC,,,,2018-01-11,2017,December,Tuesday,15:41,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,steffykarukera,steffykarukera,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2601,fr,es,2017-12-12 18:18:10.000000 UTC,,,,2018-01-11,2017,December,Tuesday,19:18,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Mexicains_a_Paris,mexicains-a-paris,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2608,fr,fr,2017-12-12 20:19:14.000000 UTC,,,,2018-01-11,2017,December,Tuesday,21:19,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,quiditmieux,quiditmieux,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2576,es,es,2017-12-12 10:49:16.000000 UTC,,,,2018-01-11,2017,December,Tuesday,11:49,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Otra dimensión fanzine,otra-dimension-fanzine,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2598,es,es,2017-12-12 17:11:10.000000 UTC,,,,2018-01-11,2017,December,Tuesday,18:11,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,La Grotienda,la-grotienda,1.7.2.4__1.1.0__20171205,0,,,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2572,es,es,2017-12-11 20:00:40.000000 UTC,,,,2018-01-10,2017,December,Monday,21:00,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,Valecuatro,valecuatro,1.7.2.4__1.1.0__20171205,1,,classic,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2536,es,es,2017-12-11 08:32:31.000000 UTC,,,,2018-01-10,2017,December,Monday,09:32,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,pruebasgamp,pruebasgamp,1.7.2.4__1.1.0__20171129,1,,classic,,0,1,20171212,4,20171212,0,0,0,0,0,0,,0,0,0,,
2537,fr,fr,2017-12-11 08:49:46.000000 UTC,,,,2018-01-10,2017,December,Monday,09:49,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,convives,convives,1.7.2.4__1.1.0__20171129,1,,classic,,0,1,20171212,4,20171212,0,0,0,0,0,0,,0,0,0,,
2573,es,es,2017-12-11 20:39:03.000000 UTC,,,,2018-01-10,2017,December,Monday,21:39,Evening,Unknown,Unknown,Unknown,Trial,Unknown,pending,Ej Tienda,ej-tienda,1.7.2.4__1.1.0__20171205,1,,classic,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2533,es,es,2017-12-10 23:45:41.000000 UTC,,,,2018-01-09,2017,December,Monday,00:45,Night,Unknown,Unknown,Unknown,Trial,Unknown,created,artediver,artediver,1.7.2.4__1.1.0__20171129,1,,classic,,0,1,20171212,4,20171212,0,0,0,0,0,0,,0,0,0,,
2546,es,es,2017-12-11 10:56:07.000000 UTC,,,,2018-01-10,2017,December,Monday,11:56,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,Kre-Acción Shop,kre-accion-shop,1.7.2.4__1.1.0__20171205,1,,classic,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2555,fr,fr,2017-12-11 13:11:41.000000 UTC,,,,2018-01-10,2017,December,Monday,14:11,Day,Unknown,Unknown,Unknown,Trial,Unknown,created,fabrictissus,fabrictissus,1.7.2.4__1.1.0__20171205,1,,classic,,0,0,,0,,0,0,0,0,0,0,,0,0,0,,
2530,fr,fr,2017-12-10 21:16:53.000000 UTC,,,,2018-01-09,2017,December,Sunday,22:16,Evening,Unknown,Unknown,Unknown,Trial,Unknown,created,AmuotuokamParis,amuotuokamparis,1.7.2.4__1.1.0__20171129,2,,classic,,0,1,20171211,4,20171211,0,0,0,0,0,0,,0,0,0,,
2529,fr,fr,2017-12-10 21:19:35.000000 UTC,,,,2018-01-09,2017,December,Sunday,22:19,Evening,fr,monthyon,77122,Trial,Unknown,created,sexyforyou.com,sexyforyoucom,1.7.2.4__1.1.0__20171129,2,,classic,,0,1,20171212,4,20171212,0,0,0,0,0,0,,0,0,0,,
2498,fr,fr,2017-12-10 10:35:55.000000 UTC,,,,2018-01-09,2017,December,Sunday,11:35,Morning,Unknown,Unknown,Unknown,Trial,Unknown,created,kpopshop,kpopshop,1.7.2.4__1.1.0__20171129,2,,classic,,0,1,20171212,4,20171212,0,0,0,0,0,0,,0,0,0,,
